ID,Nombre,Dirección,Número,Código postal,districtCode,Colonia,altitude,nearbyStations/0,location/lat,location/lon,Tipo de estación,nearbyStations/1,nearbyStations/2,nearbyStations/3,nearbyStations/4,nearbyStations/5,punto_geo
86,86 SULLIVAN-INSURGENTES,086 - Sullivan-Insurgentes,S/N,06470,1,Ampliación Granada,,12,19.432378,-99.159077,"BIKE,TPV",20,,,,,"19.432378,-99.159077"
250,250 DARWIN-MARIANO ESCOBEDO,250 - Darwin-Mariano Escobedo,S/N,11510,1,Ampliación Granada,,239,19.429057,-99.17966,"BIKE,TPV",249,252,,,,"19.429057,-99.17966"
273,273 LUIS DONALDO COLOSIO-AV. CENTRAL,273 Luis Donaldo Colosio - Av. Jesus Garcia,S/N,,1,Ampliación Granada,,176,19.442707,-99.152956,BIKE,268,274,,,,"19.442707,-99.152956"
278,278 MIER Y PESADO-OBRERO MUNDIAL,278 - Mier Y Pesado-Obrero Mundial,S/N,3103,1,Ampliación Granada,,164,19.40071,-99.163831,BIKE,279,282,,,,"19.40071,-99.163831"
305,305 AVENIDA DEL PARQUE-ARIZONA,305 - Avenida Del Parque-Arizona,S/N,3810,1,Ampliación Granada,,304,19.394693,-99.175531,"BIKE,TPV",306,307,,,,"19.394693,-99.175531"
308,308 NUEVA YORK-ARIZONA,308 - Nueva York-Arizona,S/N,3810,1,Ampliación Granada,,306,19.393594,-99.178072,BIKE,307,309,,,,"19.393594,-99.178072"
247,E247 HERSCHEL-ROUSSEAU,247 - Herschel-Rousseau,S/N,11510,2,Anzures,,246,19.432276,-99.18064,ELECTRIC_BIKE,469,472,,,,"19.432276,-99.18064"
473,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,S/N,,2,Anzures,,471,19.438143,-99.17519,"BIKE,TPV",474,478,,,,"19.438143,-99.17519"
423,423 MORAS-JOSÉ MARÍA RICO (EJE 8),423 - Moras-José María Rico (Eje 8),S/N,3240,ACA,Acacias,,422,19.367631,-99.175342,BIKE,436,437,,,,"19.367631,-99.175342"
480,480 LAGO ISEO-AV. MARINA NACIONAL,480 LAGO ISEO-AV. MARINA NACIONAL,S/N,,AME,Anáhuac Mariano Escobedo,,476,19.446073,-99.181654,BIKE,477,478,,,,"19.446073,-99.181654"
272,272 AV. CENTRAL-J. MENESES,271 Av. Jesus Garcia - J. Meneses,S/N,,BUE,Buenavista,,266,19.443556,-99.152556,BIKE,267,271,,,,"19.443556,-99.152556"
6,6 RIO PANUCO-RIO SENA,006 - Río Pánuco - Río Sena,S/N,06500,CUA,Cuauhtémoc,,1,19.430922,-99.166959,BIKE,3,5,10,,,"19.430922,-99.166959"
374,374 PITÁGORAS-PILARES,374 - Anaxágoras-Pilares,S/N,3100,DVC,Del Valle Centro,,359,19.376964,-99.161116,"BIKE,TPV",375,376,,,,"19.376964,-99.161116"
279,279 LA MORENA-PROVIDENCIA,279 - La Morena-Providencia,S/N,3103,DVN,Del Valle Norte,,164,19.399908,-99.166553,BIKE,278,282,,,,"19.399908,-99.166553"
317,317 AVENIDA COYOACÁN-TORRES ADALID,317 - Avenida Coyoacán-Torres Adalid,S/N,3103,DVN,Del Valle Norte,,299,19.391456,-99.166157,"BIKE,TPV",300,318,,,,"19.391456,-99.166157"
366,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,366 - Porfirio Díaz-Augusto Rodín,S/N,3740,EXI,Extremadura Insurgentes,,362,19.378345,-99.181973,BIKE,367,368,,,,"19.378345,-99.181973"
445,E445 RIFF-AVENIDA RIO CHURUBUSCO,445 - Riff-Avenida Rio Churubusco,S/N,3340,GPM,General Pedro Maria Anaya,,431,19.35827,-99.156105,ELECTRIC_BIKE,434,446,,,,"19.35827,-99.156105"
71,71 AMSTERDAM-MICHOACAN,071 - Amsterdam - Michoacan,S/N,06100,HIP,Hipódromo,,70,19.411423,-99.171351,BIKE,74,76,,,,"19.411423,-99.171351"
417,417 GOYA-AUGUSTO RODÍN,417 - Goya-Augusto Rodín,S/N,3920,INM,Insurgentes Mixcoac,,384,19.373262,-99.184333,"BIKE,TPV",385,386,,,,"19.373262,-99.184333"
462,462 PRESA FALCÓN-DANXHÓ,462 PRESA FALCÓN-DANXHÓ,S/N,,IRR,Irrigación,,197,19.442338,-99.205198,BIKE,240,463,,,,"19.442338,-99.205198"
304,304 MONTESITO-DAKOTA,304 - Montesito-Dakota,S/N,3810,NAP,Nápoles,,290,19.395043,-99.173821,BIKE,303,305,,,,"19.395043,-99.173821"
314,314 NUERVA YORK-LOUISIANA,314 - Nuerva York-Louisiana,S/N,3810,NAP,Nápoles,,307,19.391647,-99.177331,BIKE,313,327,,,,"19.391647,-99.177331"
460,460 JUAN VÁZQUEZ DE MELLA-HOMERO,460 JUAN VÁZQUEZ DE MELLA-HOMERO,S/R,,POL,Polanco,,198,19.437014,-99.207932,BIKE,209,240,,,,"19.437014,-99.207932"
233,233 JULIO VERNE-LUIS G. URBINA,233 - Julio Verne-Luis G. Urbina,S/N,11510,POL,Polanco,,222,19.429314,-99.196965,"BIKE,TPV",230,231,,,,"19.429314,-99.196965"
38,38 COZUMEL-PUEBLA,038 - Cozumel - PUEBLA,S/N,06700,R-N,Roma Norte,,28,19.420801,-99.171407,BIKE,32,37,,,,"19.420801,-99.171407"
129,129 TONALÁ-DURANGO,129 - Tonalá-Durango,S/N,,R-N,Roma Norte,,126,19.4206,-99.163312,BIKE,128,131,,,,"19.4206,-99.163312"
132,132 COLIMA-FRONTERA,132 - Colima-Frontera,S/N,,R-N,Roma Norte,,130,19.420667,-99.15645,BIKE,133,135,,,,"19.420667,-99.15645"
137,137 ÁLVARO OBREGÓN-MÉRIDA,137 - Álvaro Obregón-Mérida,S/N,,R-N,Roma Norte,,132,19.418774,-99.157081,BIKE,135,138,,,,"19.418774,-99.157081"
157,157 TEPIC-TLACOTALPAN,157 - Tepic-Tlacotalpan,S/N,,ROM,Roma Sur,,153,19.406236,-99.166616,BIKE,154,161,,,,"19.406236,-99.166616"
412,412 PARROQUIA-AVENIDA UNIVERSIDAD,412 - Parroquia-Avenida Universidad,S/N,3310,SCA,Santa Cruz Atoyac,,411,19.3684182,-99.1654145,"BIKE,TPV",425,426,,,,"19.3684182,-99.1654145"
401,401 SAN LORENZO-AVENIDA CUAUHTEMOC,401 - San Lorenzo-Avenida Cuauhtemoc,S/N,3310,SCA,Santa Cruz Atoyac,,400,19.372147,-99.16158,BIKE,402,403,,,,"19.372147,-99.16158"
330,330 CALLE 15-AVENIDA PATRIOTISMO,330 - Calle 15-Avenida Patriotismo,S/N,3800,SPP,San Pedro de los Pinos,,329,19.389358,-99.182606,BIKE,331,332,,,,"19.389358,-99.182606"
263,263 SADI CARNOT-GÓMEZ FARIAS,263 - Sadi Carnot - Gómez Farias,S/N,,S-R,San Rafael,,85,19.436274,-99.158425,"BIKE,TPV",86,256,,,,"19.436274,-99.158425"
183,183 GABINO BARRERA-GUILLERMO PRIETO,183 - Gabino Barrera-Guillermo Prieto,S/N,,S-R,San Rafael,,160,19.43767,-99.16402,BIKE,174,255,,,,"19.43767,-99.16402"
242,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE,242 - Miguel de Cervantes Saavedra-Pról. Moliere,S/N,11510,GRA,Granada,,198,19.440344,-99.20105,BIKE,199,243,,,,"19.440344,-99.20105"
244,244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA,244 - Miguel de Cervantes Saavedra-Lago Victoria,S/N,11510,GRA,Granada,,196,19.440885,-99.193315,BIKE,243,245,,,,"19.440885,-99.193315"
389,389 SANTANDER-FELIX CUEVAS,389 - Santander-Felix Cuevas,S/N,3920,INM,Insurgentes Mixcoac,,388,19.373528,-99.179356,BIKE,390,391,,,,"19.373528,-99.179356"
19,19 REFORMA-RIO RHIN,019 - Reforma - Río Rhin,S/N,06500,1,Ampliación Granada,,12,19.429241,-99.163377,"BIKE,TPV",20,27,,,,"19.429241,-99.163377"
255,255 JOSE ROSAS MORENO-GUILLERMO PRIETO,255-Jose Rosas Moreno-Guillermo Prieto,S/N,,1,Ampliación Granada,,160,19.437159,-99.161808,BIKE,183,257,,,,"19.437159,-99.161808"
311,311 CALLE 5-AVENIDA REVOLUCIÓN,311 - Calle 5-Avenida Revolución,S/N,3800,1,Ampliación Granada,,310,19.393665,-99.185391,BIKE,312,328,,,,"19.393665,-99.185391"
192,192 RUBEN DARIO-REFORMA,192 - Rubén Darío-Reforma,S/N,11510,CHA,Bosque de Chapultepec,,193,19.42592,-99.190755,"BIKE,TPV",234,238,,,,"19.42592,-99.190755"
275,275 HÉROES FERROCARRILEROS-AV. INSURGENTES NORTE,275 Héroes Ferrocarrileros - Av. Jesús García,S/N,,BUE,Buenavista,,264,19.441062,-99.153164,BIKE,265,,,,,"19.441062,-99.153164"
96,96 LOPEZ-AYUNTAMIENTO,096 - López-Ayuntamiento,S/N,06500,CEN,Centro,,98,19.430625,-99.14248,BIKE,,,,,,"19.430625,-99.14248"
414,414 PARROQUIA-JOSÉ IGNACIO BARTOLACHE,414 - Parroquia-José Ignacio Bartolache,S/N,3104,DVS,Del Valle Sur,,413,19.370187,-99.173712,BIKE,415,423,,,,"19.370187,-99.173712"
373,373 PILARES-GABRIEL MANCERA,373 - Pilares-Gabriel Mancera,S/N,3100,DVC,Del Valle Centro,,357,19.377968,-99.166663,BIKE,372,378,,,,"19.377968,-99.166663"
302,302 LUZ SAVIÑON-MAGDALENA,302 - Luz Saviñon-Magdalena,S/N,3103,DVN,Del Valle Norte,,301,19.393832,-99.171466,BIKE,303,304,,,,"19.393832,-99.171466"
391,E391 OSO-FELIX CUEVAS,391 - Oso-Felix Cuevas,S/N,3104,DVS,Del Valle Sur,,390,19.373142,-99.178283,ELECTRIC_BIKE,416,434,,,,"19.373142,-99.178283"
280,280 ANAXÁGORAS-OBRERO MUNDIAL,280 - Anaxágoras-Obrero Mundial,S/N,3020,NAR,Narvarte Poniente,,276,19.4015,-99.156406,"BIKE,TPV",277,281,,,,"19.4015,-99.156406"
231,231 NEWTON-ARISTOTELES,231 - Newton-Aristoteles,S/N,11510,POL,Polanco,,222,19.42977,-99.19349,BIKE,223,234,,,,"19.42977,-99.19349"
333,333 GEORGIA -CAROLINA,333 - Georgia -Carolina,S/N,3810,NAP,Nápoles,,330,19.387624,-99.180978,BIKE,332,349,,,,"19.387624,-99.180978"
289,289 CHICAGO-YOSEMITE,289 - Chicago-Yosemite,S/N,3810,NAP,Nápoles,,284,19.397308,-99.174548,BIKE,290,304,,,,"19.397308,-99.174548"
15,15 REFORMA-RIO MISSISSIPPI,015 - Reforma - Rio Mississippi,S/N,06500,CUA,Cuauhtémoc,,14,19.425477,-99.171567,"BIKE,TPV",16,22,23,,,"19.425477,-99.171567"
459,E459 VOLCÁN-MONTES URALES,459 VOLCÁN-MONTES URALES,S/N,,LCI,Lomas de Chapultepec Sección III,,454,19.429243,-99.207267,ELECTRIC_BIKE,457,458,,,,"19.429243,-99.207267"
456,456 ALPES-MONTES ESCANDINAVOS,456 ALPES-MONTES ESCANDINAVOS,S/N,,LCH,Lomas de Chapultepec Sección V,,453,19.427517,-99.208412,BIKE,455,458,,,,"19.427517,-99.208412"
25,25 REFORMA-ESTOCOLMO,025 - Reforma - Estocolmo,S/N,06500,JUA,Juárez,,17,19.427317,-99.166662,BIKE,18,,,,,"19.427317,-99.166662"
42,42 SINALOA-VALLADOLID,042 - Sinaloa - Valladolid,S/N,06700,R-N,Roma Norte,,39,19.420472,-99.168238,BIKE,47,48,51,,,"19.420472,-99.168238"
37,37 GUADALAJARA-PUEBLA,037 - Guadalajara - Puebla,S/N,06700,R-N,Roma Norte,,28,19.420419,-99.172676,BIKE,38,45,,,,"19.420419,-99.172676"
141,141 ZACATECAS-LUIS CABRERA,141 - Zacatecas-Luis Cabrera,S/N,,R-N,Roma Norte,,139,19.415905,-99.15954,"BIKE,TPV",140,143,,,,"19.415905,-99.15954"
152,152 TLACOTALPAN-CAMPECHE,152 - Tlacotalpan-Campecha,S/N,,ROM,Roma Sur,,146,19.409098,-99.167181,"BIKE,TPV",150,157,,,,"19.409098,-99.167181"
140,140 MÉRIDA-ZACATECAS,140 - Mérida-Zacatecas,S/N,,R-N,Roma Norte,,138,19.416605,-99.156853,BIKE,141,144,,,,"19.416605,-99.156853"
222,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,222 - Alejandro Dumas-Presidente Masarik,S/N,11510,POL,Polanco,,233,19.431417,-99.195774,ELECTRIC_BIKE,241,247,,,,"19.431417,-99.195774"
202,202 CALDERON DE LA BARCA-AV. HOMERO,202 - Calderón de la Barca-Av. Homero,S/N,11510,POL,Polanco,,199,19.43617,-99.198943,BIKE,206,215,,,,"19.43617,-99.198943"
224,224 HEGEL-PRESIDENTE MASARYK,224 - Hegel-Presidente Masaryk,S/N,11510,POL,Polanco,,212,19.431255,-99.188065,BIKE,218,225,,,,"19.431255,-99.188065"
212,212 HEGEL-HORACIO,212 - Hegel-Horacio,S/N,11510,POL,Polanco,,211,19.433567,-99.188096,"BIKE,TPV",218,224,,,,"19.433567,-99.188096"
211,211 NEWTON-HORACIO,211 - Newton-Horacio,S/N,11510,POL,Polanco,,208,19.433607,-99.188528,BIKE,212,218,,,,"19.433607,-99.188528"
213,213 SOLÓN-CICERÓN,213 - Solón-Cicerón,S/N,11510,POL,Polanco,,209,19.43432,-99.20632,BIKE,214,219,,,,"19.43432,-99.20632"
479,E479 LAGO MURITZ-AV. MARINA NACIONAL,479 LAGO MURITZ-AV.MARINA NACIONAL,S/N,,AME,Anáhuac Mariano Escobedo,,467,19.444433,-99.179664,ELECTRIC_BIKE,469,472,476,477,478,"19.444433,-99.179664"
49,49 MAZATLAN-JUAN DE LA BARRERA,049 - Mazatlán - Juan de la Barrera,S/N,06140,CON,Condesa,,41,19.416712,-99.175704,BIKE,44,50,60,,,"19.416712,-99.175704"
53,53 FERNANDO MONTES DE OCA-TULA,053 - Fernando Montes de Oca - Tula,S/N,06140,CON,Condesa,,52,19.414773,-99.178433,BIKE,60,65,66,,,"19.414773,-99.178433"
184,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,184 - General Gómez Pedraza-Gobernador Tiburcio Montiel,S/N,,SMC,San Miguel Chapultepec,,185,19.41479,-99.18508,"BIKE,TPV",186,187,,,,"19.41479,-99.18508"
14,14 REFORMA-RIO DE PLATA,014 - Reforma - Rio de Plata,S/N,06500,CUA,Cuauhtémoc,,13,19.424768,-99.173261,BIKE,21,22,28,,,"19.424768,-99.173261"
5,5 RIO PANUCO-RIO TIBER,005 - Río Pánuco Río Tiber,S/N,06500,CUA,Cuauhtémoc,,2,19.42972,-99.169363,BIKE,4,9,10,,,"19.42972,-99.169363"
92,92 SAN ILDEFONSO-REPUBLICA DE ARGENTINA,092 - San Ildefonso-República de Argentina,S/N,06500,CEN,Centro,,90,19.436531,-99.131497,BIKE,91,93,,,,"19.436531,-99.131497"
347,347 PENNSYLVANIA-MAXIMINO AVILA CAMACHO,347 - Pennsylvania-Maximino Avila Camacho,S/N,3710,1,Ampliación Granada,,334,19.384378,-99.176097,"BIKE,TPV",346,348,,,,"19.384378,-99.176097"
379,379 DR. ROBERTO GAYOL-MIGUEL LAURENT,379 - Dr. Roberto Gayol-Miguel Laurent,S/N,3104,1,Ampliación Granada,,378,19.375751,-99.17084,BIKE,380,395,,,,"19.375751,-99.17084"
439,439 AMORES-AVENIDA COYOACÁN,439 - Amores-Avenida Coyoacán,S/N,3240,ACA,Acacias,,433,19.36218889,-99.17246667,BIKE,434,438,,,,"19.36218889,-99.17246667"
420,420 MARÍA LUZ BRINGAS-OSO,420 - María Luz Bringas-Oso,S/N,3230,ACT,Actipan,,418,19.369723,-99.17964,BIKE,419,421,,,,"19.369723,-99.17964"
238,238 ANDRÉS BELLO-ELLIOT,238 - Andrés Bello-Elliot,S/N,,1,Ampliación Granada,,193,19.426765,-99.193752,BIKE,234,237,,,,"19.426765,-99.193752"
265,265 HÉROES FERROCARRILEROS-JESÚS GARCIA,265 - Jesús Garcia-Héroes Ferrocarrileros,S/N,,1,Ampliación Granada,,264,19.440839,-99.152265,"BIKE,TPV",275,,,,,"19.440839,-99.152265"
338,338 NICOLAS SAN JUAN-SAN BORJA,338 - Nicolas San Juan-San Borja,S/N,3100,DVC,Del Valle Centro,,324,19.384249,-99.163273,BIKE,336,337,,,,"19.384249,-99.163273"
67,67 VICENTE SUAREZ-MICHOACAN,067 - Vicente Suárez - Michoacan,S/N,06170,CON,Condesa,,62,19.411797,-99.17588,BIKE,66,68,,,,"19.411797,-99.17588"
82,82 INDEPENDENCIA-MARROQUI,082 - Independencia - Marroquí,S/N,06100,CEN,Centro,,43,19.433115,-99.143686,"BIKE,TPV",48,,,,,"19.433115,-99.143686"
52,52 HIDALGO-TRUJANO,052 - Dolores - Juárez,S/N,06140,CEN,Centro,,43,19.436236,-99.142039,"BIKE,TPV",,,,,,"19.436236,-99.142039"
425,425 NICOLAS SAN JUAN-AVENIDA UNIVERSIDAD,425 - Nicolas San Juan-Avenida Universidad,S/N,3104,DVS,Del Valle Sur,,411,19.367087,-99.16741,BIKE,412,426,,,,"19.367087,-99.16741"
378,378 MIGUEL LAURENT-AMORES,378 - Miguel Laurent-Amores,S/N,3104,DVS,Del Valle Sur,,372,19.375823,-99.168076,BIKE,373,379,,,,"19.375823,-99.168076"
77,77 CHOAPAN-TAMAULIPAS,077 - Choapan - Tamaulipas,S/N,06100,HIP,Hipódromo,,78,19.406765,-99.178321,BIKE,82,,,,,"19.406765,-99.178321"
166,166 PROGRESO-CDA. ANTONIO MACEO,166 - Progreso-Cda. Antonio Maceo,S/N,,ESC,Escandón,,170,19.406069,-99.183549,BIKE,172,181,,,,"19.406069,-99.183549"
392,392 PATRICIO SANZ-FELIX CUEVAS,392 - Patricio Sanz-Felix Cuevas,S/N,3200,TLA,Tlacoquemecatl,,380,19.3730067,-99.1747749,BIKE,393,394,,,,"19.3730067,-99.1747749"
186,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,186 - Gregorio V. Gelati-Francisco Molinos del C.,S/N,,SMC,San Miguel Chapultepec,,187,19.4124291,-99.1885117,BIKE,188,189,,,,"19.4124291,-99.1885117"
100,100 20 DE NOVIEMBRE-MESONES,100 - 20 de Noviembre-Mesones,S/N,06500,CEN,Centro,,95,19.428485,-99.1338,BIKE,97,101,,,,"19.428485,-99.1338"
260,E260 AV JUAREZ-BALDERAS,260 - Av. Juárez-Balderas,S/N,,CEN,Centro,,29,19.435354,-99.147742,ELECTRIC_BIKE,33,41,108,,,"19.435354,-99.147742"
87,87 GANTE-VENUSTIANO CARRANZA,087 - Gante - Venustiano Carranza,S/N,,CEN,Centro,,88,19.43182,-99.13974,"BIKE,TPV",95,96,,,,"19.43182,-99.13974"
404,404 MIGUEL LAURENT-AVENIDA DIVISIÓN DEL NORTE,404 - Miguel Laurent-Avenida División Del Norte,S/N,3650,LEV,Letran Valle,,402,19.373813,-99.157387,BIKE,403,405,,,,"19.373813,-99.157387"
306,306 DAKOTA-FILADELFIA,306 - Dakota-Filadelfia,S/N,3810,NAP,Nápoles,,305,19.393699,-99.175664,"BIKE,TPV",307,308,,,,"19.393699,-99.175664"
307,307 MINESOTA-DAKOTA,307 - Minesota-Dakota,S/N,3810,NAP,Nápoles,,305,19.393701,-99.175834,BIKE,306,308,,,,"19.393701,-99.175834"
455,455 PEDREGAL-FERROCARRIL DE CUERNAVACA,455 PEDREGAL-FERROCARRIL DE CUERNAVACA,S/N,,LMV,Lomas Virreyes,,453,19.426308,-99.203302,BIKE,456,458,,,,"19.426308,-99.203302"
59,59 POPOCATEPETL-AMSTERDAM,059 - Popocatépetl - Amsterdam,S/N,06100,HIP,Hipódromo,,55,19.415121,-99.166661,BIKE,56,61,64,,,"19.415121,-99.166661"
418,418 GALICIA-ACTIPAN,418 - Galicia-Actipan,S/N,3920,INM,Insurgentes Mixcoac,,388,19.371152,-99.183034,BIKE,417,419,,,,"19.371152,-99.183034"
64,64 SONORA-AMSTERDAM,064 - Sonora - Amsterdam,S/N,06100,HIP,Hipódromo,,59,19.412877,-99.166986,BIKE,61,69,,,,"19.412877,-99.166986"
51,51 COLIMA-OAXACA,051 - Colima - Oaxaca,S/N,06700,R-N,Roma Norte,,46,19.417995,-99.168248,BIKE,47,55,58,,,"19.417995,-99.168248"
