FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(cifras preliminares)"
2020-06-24,24,Míercoles,2020-06,2020,Metrobús,L5,,,35909.0
2020-06-24,24,Míercoles,2020-06,2020,Metrobús,L6,,,69399.0
2020-06-25,25,Jueves,2020-06,2020,Metrobús,L4,,,22414.0
2020-06-25,25,Jueves,2020-06,2020,Metrobús,L6,,,73200.0
2020-06-25,25,Jueves,2020-06,2020,Metrobús,L7,,,37684.0
2020-06-26,26,Viernes,2020-06,2020,Metrobús,L1,,,140864.0
2020-06-26,26,Viernes,2020-06,2020,Metrobús,L2,,,70407.0
2020-06-26,26,Viernes,2020-06,2020,Metrobús,L5,,,36774.0
2020-06-27,27,Sábado,2020-06,2020,Metrobús,L1,,,89257.0
2020-06-27,27,Sábado,2020-06,2020,Metrobús,L4,,,19640.0
2020-06-28,28,Domingo,2020-06,2020,Metrobús,L6,,,35603.0
2020-06-28,28,Domingo,2020-06,2020,Metrobús,L7,,,19482.0
2020-06-29,29,Lunes,2020-06,2020,Metrobús,L7,,,44929.0
2020-06-30,30,Martes,2020-06,2020,Metrobús,L4,,,24884.0
2020-06-30,30,Martes,2020-06,2020,Metrobús,L5,,,40289.0
2020-06-30,30,Martes,2020-06,2020,Metrobús,L7,,,45994.0
2020-07-01,01,Míercoles,2020-07,2020,Metrobús,L2,,,72008.0
2020-07-01,01,Míercoles,2020-07,2020,Metrobús,L5,,,42106.0
2020-07-01,01,Míercoles,2020-07,2020,Metrobús,L6,,,81415.0
2020-07-02,02,Jueves,2020-07,2020,Metrobús,L5,,,40491.0
2020-07-02,02,Jueves,2020-07,2020,Metrobús,L6,,,80019.0
2020-07-03,03,Viernes,2020-07,2020,Metrobús,L2,,,70266.0
2020-07-03,03,Viernes,2020-07,2020,Metrobús,L4,,,29492.0
2020-07-03,03,Viernes,2020-07,2020,Metrobús,L6,,,82448.0
2020-07-03,03,Viernes,2020-07,2020,Metrobús,L7,,,47774.0
2020-07-04,04,Sábado,2020-07,2020,Metrobús,L3,,,52364.0
2020-07-04,04,Sábado,2020-07,2020,Metrobús,L7,,,31752.0
2020-07-05,05,Domingo,2020-07,2020,Metrobús,L1,,,63497.0
2020-07-05,05,Domingo,2020-07,2020,Metrobús,L3,,,30981.0
2020-07-05,05,Domingo,2020-07,2020,Metrobús,L4,,,10710.0
2020-07-06,06,Lunes,2020-07,2020,Metrobús,L3,,,66658.0
2020-07-06,06,Lunes,2020-07,2020,Metrobús,L7,,,51664.0
2020-07-07,07,Martes,2020-07,2020,Metrobús,L1,,,158689.0
2020-07-07,07,Martes,2020-07,2020,Metrobús,L3,,,65008.0
2020-07-07,07,Martes,2020-07,2020,Metrobús,L5,,,42505.0
2020-07-07,07,Martes,2020-07,2020,Metrobús,L6,,,80975.0
2020-07-08,08,Míercoles,2020-07,2020,Metrobús,L1,,,158860.0
2020-07-08,08,Míercoles,2020-07,2020,Metrobús,L2,,,73733.0
2020-07-08,08,Míercoles,2020-07,2020,Metrobús,L3,,,69020.0
2020-07-08,08,Míercoles,2020-07,2020,Metrobús,L7,,,47072.0
2020-07-09,09,Jueves,2020-07,2020,Metrobús,L1,,,162504.0
2020-07-09,09,Jueves,2020-07,2020,Metrobús,L3,,,68234.0
2020-07-09,09,Jueves,2020-07,2020,Metrobús,L4,,,32077.0
2020-07-09,09,Jueves,2020-07,2020,Metrobús,L7,,,46330.0
2020-07-10,10,Viernes,2020-07,2020,Metrobús,L2,,,75364.0
2020-07-10,10,Viernes,2020-07,2020,Metrobús,L5,,,43988.0
2020-07-11,11,Sábado,2020-07,2020,Metrobús,L6,,,65540.0
2020-07-12,12,Domingo,2020-07,2020,Metrobús,L4,,,11029.0
2020-07-13,13,Lunes,2020-07,2020,Metrobús,L6,,,84508.0
2020-07-14,14,Martes,2020-07,2020,Metrobús,L3,,,69216.0
2020-07-14,14,Martes,2020-07,2020,Metrobús,L4,,,31783.0
2020-07-14,14,Martes,2020-07,2020,Metrobús,L5,,,41855.0
2020-07-14,14,Martes,2020-07,2020,Metrobús,L6,,,84868.0
2020-07-15,15,Míercoles,2020-07,2020,Metrobús,L1,,,173049.0
2020-07-15,15,Míercoles,2020-07,2020,Metrobús,L5,,,43638.0
2020-07-16,16,Jueves,2020-07,2020,Metrobús,L2,,,78361.0
2020-07-16,16,Jueves,2020-07,2020,Metrobús,L7,,,50404.0
2020-07-17,17,Viernes,2020-07,2020,Metrobús,L4,,,31534.0
2020-07-17,17,Viernes,2020-07,2020,Metrobús,L7,,,48663.0
2020-07-18,18,Sábado,2020-07,2020,Metrobús,L2,,,61195.0
2020-07-18,18,Sábado,2020-07,2020,Metrobús,L3,,,57292.0
2020-07-18,18,Sábado,2020-07,2020,Metrobús,L4,,,24125.0
2020-07-18,18,Sábado,2020-07,2020,Metrobús,L6,,,67875.0
2020-07-18,18,Sábado,2020-07,2020,Metrobús,L7,,,37149.0
2020-07-19,19,Domingo,2020-07,2020,Metrobús,L1,,,72780.0
2020-07-19,19,Domingo,2020-07,2020,Metrobús,L2,,,39744.0
2020-07-20,20,Lunes,2020-07,2020,Metrobús,L3,,,73653.0
2020-07-20,20,Lunes,2020-07,2020,Metrobús,L4,,,27669.0
2020-07-21,21,Martes,2020-07,2020,Metrobús,L2,,,77507.0
2020-07-21,21,Martes,2020-07,2020,Metrobús,L5,,,42451.0
2020-07-22,22,Míercoles,2020-07,2020,Metrobús,L7,,,38917.0
2020-07-23,23,Jueves,2020-07,2020,Metrobús,L3,,,72049.0
2020-07-23,23,Jueves,2020-07,2020,Metrobús,L4,,,33916.0
2020-07-23,23,Jueves,2020-07,2020,Metrobús,L6,,,85665.0
2020-07-24,24,Viernes,2020-07,2020,Metrobús,L2,,,79411.0
2020-07-24,24,Viernes,2020-07,2020,Metrobús,L4,,,30790.0
2020-07-26,26,Domingo,2020-07,2020,Metrobús,L5,,,26133.0
2020-07-26,26,Domingo,2020-07,2020,Metrobús,L6,,,42756.0
2020-07-26,26,Domingo,2020-07,2020,Metrobús,L7,,,24427.0
2020-07-27,27,Lunes,2020-07,2020,Metrobús,L2,,,76940.0
2020-07-27,27,Lunes,2020-07,2020,Metrobús,L3,,,72503.0
2020-07-27,27,Lunes,2020-07,2020,Metrobús,L4,,,32268.0
2020-07-27,27,Lunes,2020-07,2020,Metrobús,L6,,,86480.0
2020-07-28,28,Martes,2020-07,2020,Metrobús,L1,,,173157.0
2020-07-28,28,Martes,2020-07,2020,Metrobús,L2,,,77150.0
2020-07-28,28,Martes,2020-07,2020,Metrobús,L3,,,71732.0
2020-07-28,28,Martes,2020-07,2020,Metrobús,L7,,,51452.0
2020-07-29,29,Míercoles,2020-07,2020,Metrobús,L3,,,71830.0
2020-07-30,30,Jueves,2020-07,2020,Metrobús,L3,,,76028.0
2020-07-30,30,Jueves,2020-07,2020,Metrobús,L4,,,34394.0
2020-07-31,31,Viernes,2020-07,2020,Metrobús,L1,,,186347.0
2020-07-31,31,Viernes,2020-07,2020,Metrobús,L3,,,75275.0
2020-07-31,31,Viernes,2020-07,2020,Metrobús,L6,,,94702.0
2020-08-01,01,Sábado,2020-08,2020,Metrobús,L1,,,128363.0
2020-08-01,01,Sábado,2020-08,2020,Metrobús,L4,,,30994.0
2020-08-01,01,Sábado,2020-08,2020,Metrobús,L6,,,72301.0
2020-08-02,02,Domingo,2020-08,2020,Metrobús,L1,,,75448.0
2020-08-02,02,Domingo,2020-08,2020,Metrobús,L6,,,47410.0
2020-08-03,03,Lunes,2020-08,2020,Metrobús,L6,,,92469.0
2020-08-04,04,Martes,2020-08,2020,Metrobús,L1,,,186374.0
2020-08-04,04,Martes,2020-08,2020,Metrobús,L2,,,81799.0
2020-08-04,04,Martes,2020-08,2020,Metrobús,L4,,,35574.0
2020-08-04,04,Martes,2020-08,2020,Metrobús,L6,,,92833.0
2020-08-04,04,Martes,2020-08,2020,Metrobús,L7,,,54462.0
2020-08-05,05,Míercoles,2020-08,2020,Metrobús,L2,,,85750.0
2020-08-06,06,Jueves,2020-08,2020,Metrobús,L2,,,80019.0
2020-08-06,06,Jueves,2020-08,2020,Metrobús,L4,,,35741.0
2020-08-06,06,Jueves,2020-08,2020,Metrobús,L7,,,55407.0
2020-08-07,07,Viernes,2020-08,2020,Metrobús,L2,,,85583.0
2020-08-07,07,Viernes,2020-08,2020,Metrobús,L5,,,48745.0
2020-08-07,07,Viernes,2020-08,2020,Metrobús,L7,,,56751.0
2020-08-08,08,Sábado,2020-08,2020,Metrobús,L2,,,64310.0
2020-08-09,09,Domingo,2020-08,2020,Metrobús,L3,,,38312.0
2020-08-09,09,Domingo,2020-08,2020,Metrobús,L4,,,15438.0
2020-08-09,09,Domingo,2020-08,2020,Metrobús,L5,,,30980.0
2020-08-10,10,Lunes,2020-08,2020,Metrobús,L2,,,83151.0
2020-08-10,10,Lunes,2020-08,2020,Metrobús,L7,,,57000.0
2020-08-11,11,Martes,2020-08,2020,Metrobús,L6,,,92468.0
2020-08-12,12,Míercoles,2020-08,2020,Metrobús,L1,,,190939.0
2020-08-12,12,Míercoles,2020-08,2020,Metrobús,L4,,,31393.0
2020-08-12,12,Míercoles,2020-08,2020,Metrobús,L6,,,92152.0
2020-08-13,13,Jueves,2020-08,2020,Metrobús,L1,,,194652.0
2020-08-13,13,Jueves,2020-08,2020,Metrobús,L4,,,39415.0
2020-08-14,14,Viernes,2020-08,2020,Metrobús,L3,,,83762.0
2020-08-14,14,Viernes,2020-08,2020,Metrobús,L5,,,49048.0
2020-08-14,14,Viernes,2020-08,2020,Metrobús,L6,,,97482.0
2020-08-15,15,Sábado,2020-08,2020,Metrobús,L2,,,70218.0
2020-08-15,15,Sábado,2020-08,2020,Metrobús,L3,,,67123.0
2020-08-16,16,Domingo,2020-08,2020,Metrobús,L4,,,14869.0
2020-08-16,16,Domingo,2020-08,2020,Metrobús,L5,,,29909.0
2020-08-16,16,Domingo,2020-08,2020,Metrobús,L6,,,56127.0
2020-08-16,16,Domingo,2020-08,2020,Metrobús,L7,,,34803.0
2020-08-17,17,Lunes,2020-08,2020,Metrobús,L1,,,195064.0
2020-08-17,17,Lunes,2020-08,2020,Metrobús,L3,,,80730.0
2020-08-18,18,Martes,2020-08,2020,Metrobús,L7,,,57290.0
2020-08-19,19,Míercoles,2020-08,2020,Metrobús,L7,,,55291.0
2020-08-20,20,Jueves,2020-08,2020,Metrobús,L1,,,200416.0
2020-08-20,20,Jueves,2020-08,2020,Metrobús,L2,,,86164.0
2020-08-20,20,Jueves,2020-08,2020,Metrobús,L4,,,41449.0
2020-08-21,21,Viernes,2020-08,2020,Metrobús,L1,,,209837.0
2020-08-21,21,Viernes,2020-08,2020,Metrobús,L4,,,40824.0
2020-08-23,23,Domingo,2020-08,2020,Metrobús,L5,,,30589.0
2020-08-23,23,Domingo,2020-08,2020,Metrobús,L6,,,54522.0
2020-08-24,24,Lunes,2020-08,2020,Metrobús,L1,,,196688.0
2020-08-24,24,Lunes,2020-08,2020,Metrobús,L6,,,90546.0
2020-08-24,24,Lunes,2020-08,2020,Metrobús,L7,,,56763.0
2020-08-25,25,Martes,2020-08,2020,Metrobús,L2,,,83812.0
2020-08-25,25,Martes,2020-08,2020,Metrobús,L4,,,36560.0
2020-08-25,25,Martes,2020-08,2020,Metrobús,L5,,,46105.0
2020-08-25,25,Martes,2020-08,2020,Metrobús,L6,,,93181.0
2020-08-26,26,Míercoles,2020-08,2020,Metrobús,L2,,,85311.0
2020-08-26,26,Míercoles,2020-08,2020,Metrobús,L4,,,40489.0
2020-08-26,26,Míercoles,2020-08,2020,Metrobús,L6,,,94411.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L1,,,197143.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L2,,,85061.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L3,,,80665.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L5,,,47917.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L6,,,94720.0
2020-08-27,27,Jueves,2020-08,2020,Metrobús,L7,,,57640.0
2020-08-28,28,Viernes,2020-08,2020,Metrobús,L2,,,87754.0
2020-08-28,28,Viernes,2020-08,2020,Metrobús,L4,,,42832.0
2020-08-28,28,Viernes,2020-08,2020,Metrobús,L6,,,105238.0
2020-08-28,28,Viernes,2020-08,2020,Metrobús,L7,,,65092.0
2020-08-29,29,Sábado,2020-08,2020,Metrobús,L2,,,74633.0
2020-08-29,29,Sábado,2020-08,2020,Metrobús,L5,,,42785.0
2020-08-30,30,Domingo,2020-08,2020,Metrobús,L2,,,51323.0
2020-08-30,30,Domingo,2020-08,2020,Metrobús,L4,,,16833.0
2020-08-31,31,Lunes,2020-08,2020,Metrobús,L2,,,87323.0
2020-08-31,31,Lunes,2020-08,2020,Metrobús,L5,,,49864.0
2020-09-01,01,Martes,2020-09,2020,Metrobús,L2,,,89366.0
2020-09-01,01,Martes,2020-09,2020,Metrobús,L3,,,85099.0
2020-09-03,03,Jueves,2020-09,2020,Metrobús,L6,,,98356.0
2020-09-04,04,Viernes,2020-09,2020,Metrobús,L1,,,217279.0
2020-09-05,05,Sábado,2020-09,2020,Metrobús,L2,,,67755.0
2020-09-05,05,Sábado,2020-09,2020,Metrobús,L4,,,40640.0
2020-09-05,05,Sábado,2020-09,2020,Metrobús,L6,,,76413.0
2020-09-05,05,Sábado,2020-09,2020,Metrobús,L7,,,49966.0
2020-09-06,06,Domingo,2020-09,2020,Metrobús,L2,,,45873.0
2020-09-06,06,Domingo,2020-09,2020,Metrobús,L3,,,44148.0
2020-09-06,06,Domingo,2020-09,2020,Metrobús,L5,,,34446.0
2020-09-07,07,Lunes,2020-09,2020,Metrobús,L1,,,206134.0
2020-09-07,07,Lunes,2020-09,2020,Metrobús,L3,,,83420.0
2020-09-07,07,Lunes,2020-09,2020,Metrobús,L6,,,99321.0
2020-09-07,07,Lunes,2020-09,2020,Metrobús,L7,,,65346.0
2020-09-08,08,Martes,2020-09,2020,Metrobús,L2,,,89517.0
2020-09-08,08,Martes,2020-09,2020,Metrobús,L4,,,42916.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L2,,,89753.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L3,,,84551.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L4,,,43184.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L5,,,94483.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L6,,,98166.0
2020-09-09,09,Míercoles,2020-09,2020,Metrobús,L7,,,61978.0
2020-09-10,10,Jueves,2020-09,2020,Metrobús,L5,,,89675.0
2020-09-10,10,Jueves,2020-09,2020,Metrobús,L7,,,65251.0
2020-09-11,11,Viernes,2020-09,2020,Metrobús,L1,,,218368.0
2020-09-11,11,Viernes,2020-09,2020,Metrobús,L5,,,95336.0
2020-09-11,11,Viernes,2020-09,2020,Metrobús,L6,,,104040.0
2020-09-12,12,Sábado,2020-09,2020,Metrobús,L1,,,145592.0
2020-09-12,12,Sábado,2020-09,2020,Metrobús,L2,,,72169.0
2020-09-12,12,Sábado,2020-09,2020,Metrobús,L6,,,76228.0
2020-09-13,13,Domingo,2020-09,2020,Metrobús,L3,,,45354.0
2020-09-13,13,Domingo,2020-09,2020,Metrobús,L5,,,59662.0
2020-09-13,13,Domingo,2020-09,2020,Metrobús,L7,,,35000.0
2020-09-14,14,Lunes,2020-09,2020,Metrobús,L5,,,101132.0
2020-09-14,14,Lunes,2020-09,2020,Metrobús,L6,,,104566.0
2020-09-15,15,Martes,2020-09,2020,Metrobús,L2,,,82668.0
2020-09-15,15,Martes,2020-09,2020,Metrobús,L4,,,19135.0
2020-09-15,15,Martes,2020-09,2020,Metrobús,L5,,,72342.0
2020-09-15,15,Martes,2020-09,2020,Metrobús,L7,,,56724.0
2020-09-17,17,Jueves,2020-09,2020,Metrobús,L1,,,231133.0
2020-09-17,17,Jueves,2020-09,2020,Metrobús,L2,,,95291.0
2020-09-17,17,Jueves,2020-09,2020,Metrobús,L5,,,98649.0
2020-09-17,17,Jueves,2020-09,2020,Metrobús,L7,,,61328.0
2020-09-18,18,Viernes,2020-09,2020,Metrobús,L7,,,61837.0
2020-09-19,19,Sábado,2020-09,2020,Metrobús,L1,,,143547.0
2020-09-19,19,Sábado,2020-09,2020,Metrobús,L2,,,69531.0
2020-09-19,19,Sábado,2020-09,2020,Metrobús,L4,,,42209.0
2020-09-20,20,Domingo,2020-09,2020,Metrobús,L1,,,92009.0
2020-09-20,20,Domingo,2020-09,2020,Metrobús,L4,,,14748.0
2020-09-20,20,Domingo,2020-09,2020,Metrobús,L5,,,60499.0
2020-09-21,21,Lunes,2020-09,2020,Metrobús,L2,,,93541.0
2020-09-21,21,Lunes,2020-09,2020,Metrobús,L3,,,72488.0
2020-09-21,21,Lunes,2020-09,2020,Metrobús,L6,,,101583.0
2020-09-21,21,Lunes,2020-09,2020,Metrobús,L7,,,45083.0
2020-09-22,22,Martes,2020-09,2020,Metrobús,L3,,,72018.0
2020-09-23,23,Míercoles,2020-09,2020,Metrobús,L1,,,224339.0
2020-09-23,23,Míercoles,2020-09,2020,Metrobús,L2,,,95141.0
2020-09-24,24,Jueves,2020-09,2020,Metrobús,L2,,,94831.0
2020-09-24,24,Jueves,2020-09,2020,Metrobús,L5,,,106446.0
2020-09-24,24,Jueves,2020-09,2020,Metrobús,L7,,,47604.0
2020-09-25,25,Viernes,2020-09,2020,Metrobús,L4,,,43985.0
2020-09-26,26,Sábado,2020-09,2020,Metrobús,L1,,,154880.0
2020-09-26,26,Sábado,2020-09,2020,Metrobús,L2,,,76616.0
2020-09-26,26,Sábado,2020-09,2020,Metrobús,L5,,,88632.0
2020-09-27,27,Domingo,2020-09,2020,Metrobús,L1,,,87463.0
2020-09-27,27,Domingo,2020-09,2020,Metrobús,L5,,,62481.0
2020-09-27,27,Domingo,2020-09,2020,Metrobús,L6,,,57669.0
2020-09-28,28,Lunes,2020-09,2020,Metrobús,L3,,,81218.0
2020-09-28,28,Lunes,2020-09,2020,Metrobús,L5,,,104535.0
2020-09-28,28,Lunes,2020-09,2020,Metrobús,L7,,,47662.0
2020-09-29,29,Martes,2020-09,2020,Metrobús,L7,,,48672.0
2020-09-30,30,Míercoles,2020-09,2020,Metrobús,L2,,,98494.0
2020-09-30,30,Míercoles,2020-09,2020,Metrobús,L6,,,110808.0
2020-10-02,02,Viernes,2020-10,2020,Metrobús,L5,,,111032.0
2020-10-02,02,Viernes,2020-10,2020,Metrobús,L6,,,112229.0
2020-10-04,04,Domingo,2020-10,2020,Metrobús,L4,,,19609.0
2020-10-04,04,Domingo,2020-10,2020,Metrobús,L5,,,69038.0
2020-10-04,04,Domingo,2020-10,2020,Metrobús,L6,,,60882.0
2020-10-05,05,Lunes,2020-10,2020,Metrobús,L2,,,100956.0
2020-10-05,05,Lunes,2020-10,2020,Metrobús,L4,,,44361.0
2020-10-05,05,Lunes,2020-10,2020,Metrobús,L5,,,107636.0
2020-10-06,06,Martes,2020-10,2020,Metrobús,L1,,,227322.0
2020-10-06,06,Martes,2020-10,2020,Metrobús,L2,,,100472.0
2020-10-06,06,Martes,2020-10,2020,Metrobús,L3,,,86737.0
2020-10-06,06,Martes,2020-10,2020,Metrobús,L4,,,40421.0
2020-10-07,07,Míercoles,2020-10,2020,Metrobús,L5,,,107282.0
2020-10-07,07,Míercoles,2020-10,2020,Metrobús,L6,,,105369.0
2020-10-07,07,Míercoles,2020-10,2020,Metrobús,L7,,,59906.0
2020-10-08,08,Jueves,2020-10,2020,Metrobús,L5,,,108202.0
2020-10-09,09,Viernes,2020-10,2020,Metrobús,L5,,,117231.0
2020-10-10,10,Sábado,2020-10,2020,Metrobús,L4,,,43698.0
2020-10-10,10,Sábado,2020-10,2020,Metrobús,L5,,,92108.0
2020-10-11,11,Domingo,2020-10,2020,Metrobús,L1,,,96101.0
2020-10-11,11,Domingo,2020-10,2020,Metrobús,L5,,,65920.0
2020-10-12,12,Lunes,2020-10,2020,Metrobús,L5,,,107343.0
2020-10-13,13,Martes,2020-10,2020,Metrobús,L1,,,228699.0
2020-10-13,13,Martes,2020-10,2020,Metrobús,L4,,,44774.0
2020-10-13,13,Martes,2020-10,2020,Metrobús,L6,,,106299.0
2020-10-13,13,Martes,2020-10,2020,Metrobús,L7,,,57385.0
2020-10-14,14,Míercoles,2020-10,2020,Metrobús,L2,,,101906.0
2020-10-14,14,Míercoles,2020-10,2020,Metrobús,L7,,,54562.0
2020-10-15,15,Jueves,2020-10,2020,Metrobús,L4,,,46106.0
2020-10-15,15,Jueves,2020-10,2020,Metrobús,L7,,,63018.0
2020-10-16,16,Viernes,2020-10,2020,Metrobús,L3,,,94241.0
2020-10-17,17,Sábado,2020-10,2020,Metrobús,L4,,,40158.0
2020-10-18,18,Domingo,2020-10,2020,Metrobús,L3,,,47449.0
2020-10-18,18,Domingo,2020-10,2020,Metrobús,L6,,,58685.0
2020-10-19,19,Lunes,2020-10,2020,Metrobús,L4,,,45680.0
2020-10-19,19,Lunes,2020-10,2020,Metrobús,L5,,,109220.0
2020-10-20,20,Martes,2020-10,2020,Metrobús,L3,,,86932.0
2020-10-20,20,Martes,2020-10,2020,Metrobús,L4,,,45723.0
2020-10-20,20,Martes,2020-10,2020,Metrobús,L5,,,110907.0
2020-10-20,20,Martes,2020-10,2020,Metrobús,L7,,,59110.0
2020-10-21,21,Míercoles,2020-10,2020,Metrobús,L2,,,101641.0
2020-10-21,21,Míercoles,2020-10,2020,Metrobús,L3,,,88496.0
2020-10-21,21,Míercoles,2020-10,2020,Metrobús,L4,,,44244.0
2020-10-21,21,Míercoles,2020-10,2020,Metrobús,L5,,,109584.0
2020-10-22,22,Jueves,2020-10,2020,Metrobús,L3,,,86833.0
2020-10-23,23,Viernes,2020-10,2020,Metrobús,L5,,,118774.0
2020-10-24,24,Sábado,2020-10,2020,Metrobús,L4,,,42064.0
2020-10-24,24,Sábado,2020-10,2020,Metrobús,L5,,,94471.0
2020-10-25,25,Domingo,2020-10,2020,Metrobús,L3,,,49874.0
2020-10-25,25,Domingo,2020-10,2020,Metrobús,L4,,,19829.0
2020-10-26,26,Lunes,2020-10,2020,Metrobús,L2,,,99603.0
2020-10-26,26,Lunes,2020-10,2020,Metrobús,L4,,,46482.0
2020-10-27,27,Martes,2020-10,2020,Metrobús,L6,,,98537.0
2020-10-28,28,Míercoles,2020-10,2020,Metrobús,L1,,,229568.0
2020-10-28,28,Míercoles,2020-10,2020,Metrobús,L2,,,101632.0
2020-10-28,28,Míercoles,2020-10,2020,Metrobús,L3,,,86698.0
2020-10-28,28,Míercoles,2020-10,2020,Metrobús,L7,,,62183.0
2020-10-29,29,Jueves,2020-10,2020,Metrobús,L1,,,229791.0
2020-10-29,29,Jueves,2020-10,2020,Metrobús,L2,,,99178.0
2020-10-29,29,Jueves,2020-10,2020,Metrobús,L3,,,87215.0
2020-10-29,29,Jueves,2020-10,2020,Metrobús,L4,,,44245.0
2020-10-29,29,Jueves,2020-10,2020,Metrobús,L7,,,65855.0
2020-10-30,30,Viernes,2020-10,2020,Metrobús,L2,,,107474.0
2020-10-30,30,Viernes,2020-10,2020,Metrobús,L5,,,120734.0
2020-10-31,31,Sábado,2020-10,2020,Metrobús,L4,,,48021.0
2020-11-01,01,Domingo,2020-11,2020,Metrobús,L4,,,19993.0
2020-11-01,01,Domingo,2020-11,2020,Metrobús,L6,,,56608.0
2020-11-02,02,Lunes,2020-11,2020,Metrobús,L6,,,78577.0
2020-11-03,03,Martes,2020-11,2020,Metrobús,L4,,,42800.0
2020-11-04,04,Míercoles,2020-11,2020,Metrobús,L3,,,88715.0
2020-11-04,04,Míercoles,2020-11,2020,Metrobús,L4,,,46506.0
2020-11-04,04,Míercoles,2020-11,2020,Metrobús,L5,,,113270.0
2020-11-04,04,Míercoles,2020-11,2020,Metrobús,L6,,,107340.0
2020-11-05,05,Jueves,2020-11,2020,Metrobús,L6,,,106318.0
2020-11-06,06,Viernes,2020-11,2020,Metrobús,L4,,,49238.0
2020-11-06,06,Viernes,2020-11,2020,Metrobús,L5,,,114056.0
2020-11-06,06,Viernes,2020-11,2020,Metrobús,L6,,,110302.0
2020-11-07,07,Sábado,2020-11,2020,Metrobús,L4,,,49293.0
2020-11-07,07,Sábado,2020-11,2020,Metrobús,L5,,,100387.0
2020-11-08,08,Domingo,2020-11,2020,Metrobús,L6,,,58553.0
2020-11-09,09,Lunes,2020-11,2020,Metrobús,L1,,,233012.0
2020-11-09,09,Lunes,2020-11,2020,Metrobús,L5,,,111770.0
2020-11-09,09,Lunes,2020-11,2020,Metrobús,L7,,,58241.0
2020-11-10,10,Martes,2020-11,2020,Metrobús,L1,,,233527.0
2020-11-10,10,Martes,2020-11,2020,Metrobús,L5,,,111855.0
2020-11-10,10,Martes,2020-11,2020,Metrobús,L7,,,65182.0
2020-11-11,11,Míercoles,2020-11,2020,Metrobús,L3,,,91574.0
2020-11-12,12,Jueves,2020-11,2020,Metrobús,L3,,,92902.0
2020-11-12,12,Jueves,2020-11,2020,Metrobús,L6,,,110083.0
2020-11-12,12,Jueves,2020-11,2020,Metrobús,L7,,,72004.0
2020-11-13,13,Viernes,2020-11,2020,Metrobús,L4,,,49316.0
2020-11-13,13,Viernes,2020-11,2020,Metrobús,L6,,,112688.0
2020-11-14,14,Sábado,2020-11,2020,Metrobús,L1,,,187170.0
2020-11-14,14,Sábado,2020-11,2020,Metrobús,L4,,,49684.0
2020-11-15,15,Domingo,2020-11,2020,Metrobús,L6,,,62687.0
2020-11-15,15,Domingo,2020-11,2020,Metrobús,L7,,,40245.0
2020-11-16,16,Lunes,2020-11,2020,Metrobús,L4,,,37260.0
2020-11-16,16,Lunes,2020-11,2020,Metrobús,L6,,,73727.0
2020-11-17,17,Martes,2020-11,2020,Metrobús,L1,,,231338.0
2020-11-17,17,Martes,2020-11,2020,Metrobús,L4,,,48651.0
2020-11-20,20,Viernes,2020-11,2020,Metrobús,L3,,,96155.0
2020-11-21,21,Sábado,2020-11,2020,Metrobús,L2,,,85729.0
2020-11-21,21,Sábado,2020-11,2020,Metrobús,L4,,,51528.0
2020-11-21,21,Sábado,2020-11,2020,Metrobús,L5,,,95170.0
2020-11-22,22,Domingo,2020-11,2020,Metrobús,L3,,,46784.0
2020-11-22,22,Domingo,2020-11,2020,Metrobús,L4,,,21684.0
2020-11-22,22,Domingo,2020-11,2020,Metrobús,L6,,,60862.0
2020-11-24,24,Martes,2020-11,2020,Metrobús,L1,,,227517.0
2020-11-24,24,Martes,2020-11,2020,Metrobús,L2,,,102618.0
2020-11-24,24,Martes,2020-11,2020,Metrobús,L3,,,87077.0
2020-11-24,24,Martes,2020-11,2020,Metrobús,L5,,,113183.0
2020-11-25,25,Míercoles,2020-11,2020,Metrobús,L2,,,103681.0
2020-11-26,26,Jueves,2020-11,2020,Metrobús,L5,,,111571.0
2020-11-27,27,Viernes,2020-11,2020,Metrobús,L2,,,106834.0
2020-11-27,27,Viernes,2020-11,2020,Metrobús,L4,,,48706.0
2020-11-27,27,Viernes,2020-11,2020,Metrobús,L6,,,112128.0
2020-11-27,27,Viernes,2020-11,2020,Metrobús,L7,,,78413.0
2020-11-28,28,Sábado,2020-11,2020,Metrobús,L1,,,166120.0
2020-11-28,28,Sábado,2020-11,2020,Metrobús,L3,,,76497.0
2020-11-29,29,Domingo,2020-11,2020,Metrobús,L6,,,61582.0
2020-11-30,30,Lunes,2020-11,2020,Metrobús,L1,,,233890.0
2020-11-30,30,Lunes,2020-11,2020,Metrobús,L2,,,104131.0
